gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
0,26,25,2,0,0,7,8,12,0.0033529188499756574,0.00472296280902936,0.004307248064753444,0.004193197375897081,0.00617424967430833,0.0,0.0026842142700883244,0.006663130765273897,0.003484326627746739,0.0035511447707025825,0.006226675909821127,0.0019809982646455198,8,7,8,8,6,2,5,2,3,1,3,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.04,6,2,0
0,26,24,2,2,1,7,8,12,0.0033417143529304826,0.008197431627564918,0.005142119615986507,0.0020922121586817387,0.0,0.0,0.00267702855184802,0.006619027320697171,0.0034722282503962688,0.0035385787652247353,0.006188144340529457,0.0019770816692895946,8,7,8,8,6,1,1,1,1,1,1,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.05,6,1,0
0,26,28,2,2,1,7,8,12,0.003330584490933483,0.0035008857240881944,0.004266815948333979,0.0031285000093854995,0.0,0.008078719038309284,0.0026698812036358445,0.0065755038808623925,0.003460213598985466,0.0035261013777653453,0.006150086716222698,0.0019731805302330716,8,7,8,8,6,2,2,5,2,8,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.06,6,3,0
0,26,26,2,2,1,7,8,12,0.002657387071014683,0.008102545819896612,0.0034018407360222615,0.002081325721231395,0.006136362241735855,0.0020156088751289987,0.0026627719189398977,0.006532549079041233,0.003448281807382427,0.003513711674189914,0.00611249434594273,0.001969294756161923,8,7,8,8,6,2,5,4,3,4,2,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.29,6,3,0
0,26,30,2,2,1,7,8,12,0.0026503440809203054,0.004608687837442362,0.004234295421710418,0.005176379971136505,0.0030587961801753303,0.002011554368291466,0.002655700394504294,0.006490151843592535,0.003436432021360862,0.0035014087334470905,0.006075358749934183,0.0019654242564800034,8,7,8,8,6,1,3,5,1,2,1,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.16,6,1,0
0,26,22,2,2,1,7,8,12,0.003959773976101444,0.003444609530545649,0.004216441761663099,0.005149723047894483,0.003049468477644347,0.0,0.002648666330286043,0.006448301388448257,0.0034246633983962306,0.003489191647340422,0.006038671653267525,0.0019615689413020106,8,7,8,8,6,3,1,2,2,2,3,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.28,6,2,0
0,26,25,2,0,0,7,8,12,0.0026328988611395974,0.004571815216372585,0.0033618134966726452,0.00410287550029438,0.0030401974912290307,0.005998464393115362,0.002641669429412612,0.006406987203965158,0.0034129751074660542,0.003477059520304869,0.006002424979691795,0.0019577287214465264,8,7,8,8,6,4,5,8,8,10,8,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0,6,8,1
0,26,23,2,2,1,7,8,12,0.003280327612879353,0.0022806941520721246,0.0058487643232060585,0.0030677167802062727,0.0,0.0059626973652827904,0.0026347093981401587,0.00636619904812592,0.0034013663288543013,0.0034650114691879633,0.0059666108457074206,0.0019539035084291394,8,7,8,8,6,5,2,6,2,5,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.47,6,5,1
0,26,21,2,2,1,7,8,12,0.0019643303794169603,0.004540676515394028,0.00250034588118023,0.006098019566512115,0.0030309827052126845,0.005927354345145891,0.0026277859458124263,0.006325926938074238,0.003389836253959753,0.0034530466230355042,0.005931221554849959,0.0019500932144556507,8,7,8,8,6,1,5,5,2,5,2,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.15,6,3,0
0,26,28,2,2,1,7,8,12,0.005210918437401887,0.003393949267246353,0.003322717251714107,0.00202854981002631,0.0030218236101122306,0.003936016121922035,0.0026208987848202786,0.00628616114196918,0.0033783840851082524,0.003441164122881677,0.00589624959217607,0.0019462977524153551,8,7,8,8,6,9,8,8,5,6,7,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.77,6,7,1
0,26,28,2,2,1,7,8,12,0.005183905528505648,0.004504879911163768,0.0033117133645848684,0.004040706072979192,0.0,0.0,0.0026140476305618766,0.006246892171144857,0.0033670090353687472,0.003429363121543488,0.00586168761894341,0.0019425170358744043,8,7,8,8,6,3,4,6,4,5,2,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.83,6,4,0
0,26,23,2,1,0,7,8,12,0.002585251913409572,0.0055995681613034,0.004122575719348237,0.002016279440200176,0.006007340970666154,0.003920584637581156,0.0026072322014034735,0.006208110772562139,0.003355710328373035,0.0034176427834194203,0.005827528467476563,0.001938750979069244,8,7,8,8,6,5,6,8,6,8,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.12,6,5,0
0,27,25,2,0,0,5,8,8,0.003221155518676904,0.00445967671803471,0.004105649866894831,0.0040163626614828805,0.0059714683243462735,0.0,0.0013019188982641516,0.0024770930817267327,0.005008355606603685,0.005663809840982875,0.0038699840169660097,0.005782619758055188,7,8,7,9,5,2,4,5,4,4,3,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.13,7,3,0
0,27,24,2,2,1,5,8,8,0.003210812990692495,0.007743996743096226,0.004902625682894902,0.0020041566208316044,0.0,0.0,0.0013002261093204108,0.0024709722534525668,0.004983396982387015,0.005631911763712016,0.003855064977120189,0.005749373318308304,7,8,7,9,5,4,7,8,2,6,2,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.02,7,3,0
0,27,24,2,2,1,5,8,8,0.0032005366659881526,0.003307877379190805,0.0040688978332305255,0.0049854126824910305,0.008877683279771311,0.005846494441932616,0.0012985377166772499,0.002464881599412373,0.004958685882125426,0.005600370968572958,0.0038402605232738985,0.0057165069855715355,7,8,7,9,5,7,6,8,6,9,6,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.31,7,7,1
0,27,28,2,2,1,5,8,8,0.003190325910933757,0.0032969714020700583,0.004052408995051198,0.002982326731787427,0.0,0.007735028851657616,0.0012968537032305924,0.0024588208970270403,0.004934218641806978,0.005569181486258602,0.0038255693403570785,0.005684014278243866,7,8,7,9,5,6,4,7,4,5,2,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.01,7,4,0
0,27,26,2,2,1,5,8,8,0.002545763277110151,0.007634203850692422,0.003231451066944356,0.0019842726549369693,0.005883633496702224,0.0019300250131241699,0.0012951740519649734,0.002452789925901217,0.0049099916693808015,0.005538337479701993,0.0038109901333465445,0.005651888861257432,7,8,7,9,5,8,5,9,7,6,5,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.09,7,6,1
0,27,22,2,2,1,5,8,8,0.0038041183385132743,0.0032611318736507065,0.004023063417962496,0.004936194746704102,0.002933187847216112,0.0,0.001293498745952966,0.002446788467796594,0.004886001442999094,0.005507833240434547,0.0037965216268854474,0.005620124541959849,7,8,7,9,5,8,5,6,9,4,6,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.57,7,7,1
0,27,25,2,0,0,5,8,8,0.0025296634662207713,0.004329351051924071,0.0032081255403686457,0.0039334228842609975,0.002924609418412171,0.00575674306504352,0.001291827768354612,0.002440816306605582,0.004862244509310389,0.005477663185063947,0.0037821625649113646,0.00558871526613462,7,8,7,9,5,6,5,5,4,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.01,7,3,0
0,27,23,2,2,1,5,8,8,0.0031521121042365646,0.002159999827200014,0.005582876202112879,0.002941389865539264,0.0,0.005723792661334635,0.0012901611024168588,0.002434873228325368,0.004838717481802391,0.005447821851867186,0.0037679117102928043,0.005557655114154235,7,8,7,9,5,7,4,7,7,6,8,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.47,7,6,1
0,27,21,2,2,1,5,8,8,0.0018876971227720454,0.004301417532147719,0.002386950066595907,0.005848375028998191,0.0029160810203950707,0.005691217313441896,0.001288498731472999,0.002428959021032357,0.00481541703919268,0.005418303897494359,0.0037537678444738904,0.005526938297260848,7,8,7,9,5,2,6,6,6,4,5,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.05,7,5,1
0,27,28,2,2,1,5,8,8,0.005008646175460388,0.0032156891329001443,0.0031725032795752654,0.0019456653494512248,0.00290760221675593,0.003779803752589165,0.001286840638942114,0.002423073474856979,0.004792339923865694,0.0053891040937790345,0.003739729767127027,0.005496559153969614,7,8,7,9,5,7,7,7,4,7,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.46,7,6,1
0,27,28,2,2,1,5,8,8,0.004983684662336675,0.004269280604871676,0.0031624703320751973,0.003876246940187571,0.0,0.0,0.0012851868083285248,0.0024172163819588645,0.004769482940354437,0.005360217324651211,0.0037257962958133226,0.005466512146589989,7,8,7,9,5,4,3,4,2,3,3,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.68,7,3,0
0,23,25,1,0,0,8,1,4,0.0031051310427402654,0.004251131332325815,0.003937522542316555,0.003861279666694338,0.0057815833444147015,0.0,0.006384905062846621,0.0024113875365023795,0.003169577130867086,0.002139499656610305,0.0037119662656505776,0.0,8,2,7,8,8,2,8,10,3,10,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.15,2,5,0
0,23,24,1,2,0,8,1,4,0.00309551905044334,0.00738454267527212,0.00470280616443832,0.0019269196455238616,0.0,0.0,0.0063443966922853414,0.002405586734632511,0.0031595626533375254,0.0021349319703927636,0.0036982385289886423,0.0,8,2,7,8,8,3,7,10,4,8,2,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.61,2,5,0
0,23,24,1,2,0,8,1,4,0.003085966382716613,0.003154819617930312,0.0039037064912393017,0.004794203999133207,0.008597811570361625,0.0056377412953274395,0.00630439908359255,0.0023998137744511033,0.00314961125923033,0.0021303837460241713,0.003684611955091949,0.0,8,2,7,8,8,5,10,7,4,5,7,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.16,2,5,0
0,23,28,1,2,0,8,1,4,0.0030764724920288597,0.0031448980319228118,0.003888526823835736,0.002868271751538827,0.0,0.007460904858541243,0.0062649026371481165,0.0023940684559934314,0.0031397223543522053,0.0021258548593853306,0.003671085429829037,0.0,8,2,7,8,8,6,6,8,3,8,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.19,2,4,0
0,23,26,1,2,0,8,1,4,0.0024551354682372985,0.007284640024309884,0.00310117425963341,0.0019085317093000837,0.005699207240272878,0.0018617536229725501,0.006225897992396934,0.0023883505812051144,0.003129895351948908,0.0021213451874102407,0.003657657855368893,0.0,8,2,7,8,8,10,6,6,9,5,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.32,2,6,0
0,23,30,1,2,0,8,1,4,0.0024491225406217585,0.004145395605466119,0.0038614988485010434,0.0047486717964985185,0.002841506453061155,0.001858293937501858,0.0061873760204529905,0.002382659953919357,0.0031201296725891932,0.0021168546080749537,0.003644328149883928,0.0,8,2,7,8,8,7,9,7,7,4,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.14,2,8,0
0,23,25,1,0,0,8,1,4,0.002443138993842068,0.0041282822424003485,0.0030796853177542318,0.0037845601300374853,0.0028334551719057257,0.005543974808178471,0.0061493278169763264,0.0023769963798345142,0.0031104247440509243,0.002112383000386566,0.0036310952472594304,0.0,8,2,7,8,8,9,9,9,8,5,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.36,2,7,1
0,23,23,1,2,0,8,1,4,0.0030446256876287114,0.0020598892191577936,0.005360558845917628,0.0028303862722491944,0.0,0.005513408609738884,0.006111744695311192,0.002371359666491977,0.003100780001209305,0.002107930244372353,0.0036179580968093224,0.0,8,2,7,8,8,8,7,9,8,8,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.3,2,7,0
0,23,21,1,2,0,8,1,4,0.0018234443892008328,0.004102875500294381,0.0022921164945287177,0.005628908573390647,0.002825449387725118,0.005483177611089178,0.006074618179874304,0.002365749623254373,0.0030911948859271812,0.0021034962210690388,0.0036049156629980638,0.0,8,2,7,8,8,2,9,9,3,8,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,0.32,2,6,0
0,23,28,1,2,0,8,1,4,0.004838988699751638,0.003067716780206273,0.0030468436984416917,0.001872788938559413,0.002817488715957693,0.0036421380807389165,0.006037939999782634,0.0023601660612840728,0.0030816688469473765,0.002099080812512201,0.0035919669251685527,0.0,8,2,7,8,8,3,9,9,3,9,5,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,0.22,2,2,0
0,23,28,1,2,0,8,1,4,0.004815685651303425,0.004073626729509148,0.0030375886406335192,0.0037316008754335645,0.0,0.0,0.006001702082710657,0.002354608793522001,0.0030722013397870046,0.0020946839017258103,0.003579110877275867,0.0,8,2,7,8,8,3,9,9,5,9,5,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,0.11,2,5,0
0,23,23,1,1,1,8,1,4,0.002402059045013385,0.005066235969059483,0.003782623234082343,0.001862325709592653,0.005603402385928736,0.0036289210491936533,0.005965896548967483,0.0023490776346667486,0.003062791826633732,0.0020903053727118997,0.003566346527626703,0.0,8,2,7,8,8,8,8,8,8,9,8,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,0.11,2,9,1
0,24,25,3,0,0,6,4,4,0.0029935853453220435,0.0040366283657911894,0.003768368914272622,0.0037108298714382984,0.005572179223572548,0.0,0.0023806774693874637,0.004676185822272206,0.0030534397762439335,0.0031256576904723703,0.005321054703989726,0.0036311084321600006,6,9,6,8,7,6,7,9,9,9,8,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,0.07,2,7,1
0,24,24,3,2,0,6,4,4,0.002984650539206966,0.007014548172910616,0.004501685881362571,0.0018519787466919025,0.0,0.0,0.0023750233049161795,0.004654420885317398,0.0030441446638427155,0.003115918396174483,0.005292890941746442,0.0036179711864774704,6,9,6,8,7,7,9,8,7,6,5,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,-0.23,2,8,1
0,24,24,3,2,0,6,4,4,0.002975768908928378,0.002997224570048135,0.0037373844587594574,0.004608609250769176,0.008288987251537608,0.005413911587214506,0.0023693959343535163,0.0046328576160704574,0.0030349059710257534,0.0031062396070399814,0.005265023745257091,0.0036049286584618483,6,9,6,8,7,4,7,7,4,5,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,-0.01,2,2,0
0,24,28,3,2,0,6,4,4,0.0029669399811777324,0.002988268059598018,0.0037234684257324434,0.002757540494482161,0.0,0.007166814780838803,0.002363795167693539,0.004611493224563581,0.0030257231856629136,0.00309662076098423,0.005237448454778124,0.0035919798274412886,6,9,6,8,7,4,5,7,1,5,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,-0.08,2,5,0
0,24,30,3,2,0,6,4,4,0.0023679315762491727,0.003968545309873939,0.003709655640086242,0.00457487515165711,0.0027553826399872154,0.0017884992345223274,0.0023582208167226156,0.004590324972056398,0.003016595801803623,0.0030870613028633523,0.0052101605076780395,0.003579123687356387,6,9,6,8,7,5,5,8,8,5,7,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,0.12,2,7,1
0,24,22,3,2,0,6,4,4,0.0035393260415351705,0.002967576261763967,0.0036959449570309437,0.004554040982725611,0.0027478113682451928,0.0,0.0023526726949983355,0.004569350169865594,0.00300752331958394,0.003077560684367428,0.005183155435920649,0.003566359246499618,6,9,6,8,7,8,5,6,7,5,5,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,0.5,2,7,1
1,25,21,0,0,1,9,6,7,0.0014137289575280477,0.0035484551406272484,0.0029480393327407776,0.0029061161029709584,0.008716353513507625,0.006397406917729346,0.002932217683149249,0.00454856617822647,0.003745323963032155,0.004086645048314361,0.00344353802871222,0.0,3,10,8,9,5,3,10,10,6,4,7,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.23,3,4,0
1,25,27,0,1,0,9,6,7,0.0023506762307846907,0.003927243879881318,0.002939373942743935,0.001813029517933581,0.005418204082074956,0.007058059598255247,0.0029236449198161148,0.004527970405185433,0.003731348852759482,0.00407001235248749,0.00343172076774457,0.0,3,10,8,9,5,4,10,8,8,6,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,0.29,3,3,0
1,25,21,0,0,1,9,6,7,0.001173958317435981,0.003911880969285866,0.00584439018902219,0.0018097483906812433,0.0053890053512823145,0.003516619543964777,0.0029151221377873293,0.004507560305522439,0.0037174776468069104,0.004053514498407983,0.0034199843364717385,0.0,3,10,8,9,5,5,4,3,7,4,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,0.22,3,1,0
1,25,25,0,2,0,9,6,7,0.002342416835418279,0.003896637786086275,0.0021868535114306833,0.002707273360610616,0.00801868889090841,0.005247250440769036,0.0029066489012285826,0.004487333379702446,0.003703709190680283,0.004037149852946817,0.003408327908411412,0.0,3,10,8,9,5,8,10,9,9,8,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.12,3,3,0
1,25,23,0,2,0,9,6,7,0.0023369427413974216,0.003881512936112238,0.002907327482821329,0.002699963820484805,0.007954901014515044,0.0034859724468737797,0.002898224779358148,0.004467287172854977,0.0036900423469259738,0.004020916809241676,0.0033967506683106937,0.0,3,10,8,9,5,8,9,9,8,7,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.38,3,3,0
1,25,23,0,2,0,9,6,7,0.001167107638836207,0.0038665050467557123,0.0028988994328303258,0.0035870385947417596,0.010495216804941148,0.003473862657365978,0.0028898493463738752,0.004447419273780908,0.00367647599481764,0.004004813786170978,0.003385251811956032,0.0,3,10,8,9,5,6,6,8,7,8,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,0.19,3,2,0
1,25,24,0,2,0,9,6,7,0.004068258401825369,0.0019295222695812743,0.0028905201057352254,0.0035742177377703667,0.0052202147596352114,0.00173391962935734,0.002881522181381448,0.004427727313985642,0.0036630090300498615,0.003988839227840503,0.003373830545986997,0.0,3,10,8,9,5,7,5,4,4,8,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.19,3,2,0
1,25,30,0,2,0,9,6,7,0.0034749611673089553,0.0038442095632401302,0.004317062325428792,0.0017839208081874827,0.0,0.0034558549093874837,0.0028732428683238766,0.00440820896673786,0.003649640364438489,0.003972991603082247,0.003362486087713812,0.0,3,10,8,9,5,6,10,10,8,5,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.29,3,6,0
1,25,25,0,2,0,9,6,7,0.0023112863579789647,0.004401383182506224,0.003298829489240796,0.003909283303984092,0.0036408461326412262,0.0017249468716363534,0.0028650109959122024,0.0043888619461530535,0.0036363689256275287,0.003957269404965186,0.0033512176649385553,0.0,3,10,8,9,5,5,6,6,5,7,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.25,3,3,0
1,25,26,0,2,0,9,6,7,0.0023059566318736242,0.004761333401896534,0.002860342354376395,0.0026583348544916108,0.007741416059825664,0.0017219765535672464,0.002856826157557391,0.004369684006301085,0.0036231936568024018,0.0039416711503176,0.0033400245157799457,0.0,3,10,8,9,5,5,8,9,7,8,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.04,3,3,0
1,25,27,0,2,0,9,6,7,0.001151650487896729,0.0019009130085179912,0.004272183669720328,0.004411014833360681,0.005134445454218718,0.005139379985198585,0.002848687951303389,0.004350672940337048,0.0036101135164094108,0.003926195379260658,0.003328905888501626,0.0,3,10,8,9,5,4,6,8,7,6,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,0.13,3,1,0
1,25,23,0,1,0,9,6,7,0.005725284804292589,0.0018973063941122787,0.002840033682799478,0.0017612982881941935,0.005108217589636448,0.0,0.002840595979761322,0.004331826579654711,0.0035971274778812635,0.0039108406547529425,0.0033178610413438663,0.0,3,10,8,9,5,8,9,10,9,10,7,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.15,3,3,0
1,25,24,0,3,0,9,6,7,0.002284881283280724,0.003780268134418774,0.0028319907337263192,0.0026349859379583775,0.007604061582760072,0.0034145541958041955,0.002832549850044811,0.00431314279306188,0.0035842345293685017,0.0038956055621456216,0.0033068892423586053,0.0,3,10,8,9,5,3,10,9,10,4,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,0.07,3,3,0
1,23,21,0,0,1,1,6,7,0.001369051897334798,0.003390705323218985,0.0028239932111203203,0.0028027740456116434,0.00804574003208239,0.006108652566991556,0.0022609165529614054,0.005362516865115542,0.0028591892197129664,0.002913192684390531,0.003295989769247756,0.003553685527260321,6,9,6,8,4,3,10,9,5,9,2,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,0.46,6,6,0
1,23,27,0,1,0,1,6,7,0.0022765586174004204,0.0037533099502123435,0.002816040731213136,0.001748670573196727,0.005003427347733198,0.006741633632661866,0.0022558163404568254,0.005333913663139884,0.002851037563845423,0.002904730644327352,0.003285161909204695,0.003541101565875112,6,9,6,8,4,3,6,8,5,5,1,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,0.44,6,2,0
1,23,30,0,2,0,1,6,7,0.003403216493348413,0.0037392752910558403,0.0042062934562692705,0.0017456180622592134,0.0,0.0033594925822403783,0.002250739086447512,0.005305613976260562,0.00284293225718871,0.0028963176217756746,0.0032744049587588695,0.0035286064121835717,6,9,6,8,4,6,10,10,8,10,6,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,0.77,6,6,0
1,23,21,0,0,1,1,6,7,0.0033916738928163213,0.0009339457526949005,0.00418867466145037,0.002611588838417516,0.007449233473875539,0.001676929475053997,0.0022456846362608456,0.005277612998971923,0.002834872905560462,0.0028879531920546634,0.003263718223623445,0.003516199129389095,6,9,6,8,4,6,9,7,6,6,3,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,0.35,6,5,0
1,23,25,0,2,0,1,6,7,0.0022560148175053214,0.004277772508058021,0.0032010376929147116,0.0038157148481605648,0.003464266095227726,0.0016741220903758068,0.002240652836610475,0.005249906026682124,0.002826859119235505,0.002879636935375188,0.0032531010185459287,0.0035038787938247635,6,9,6,8,4,3,8,7,7,10,4,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,0.19,6,4,0
1,24,21,2,0,0,1,1,2,0.0013517791102815192,0.003336651447828674,0.0027757846102173856,0.0027673856680555478,0.007856115249210706,0.005990734330901538,0.002792993385074467,0.007296242018432393,0.004222384549450457,0.0019160795479585132,0.0,0.0,3,8,3,7,2,4,5,6,4,6,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,0.43,3,5,0
1,24,27,2,1,0,1,1,2,0.00224790074169485,0.0036936965222000395,0.0027681009581781465,0.0017266296362164015,0.0048860810209954905,0.00661235717308506,0.0027852142999586675,0.007243392473908267,0.004204630980561992,0.0019124152082907024,0.0,0.0,3,8,3,7,2,4,5,5,3,5,1,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,-0.04,3,5,0
1,24,21,2,0,0,1,1,2,0.0011226885246637828,0.0036801033373017114,0.00550572113247178,0.0017236535249576408,0.004862323315326529,0.0032952837898399807,0.002777478427325055,0.007191303043564915,0.004187026080985459,0.0019087648573484584,0.0,0.0,3,8,3,7,2,4,6,5,4,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,-0.35,3,6,1
1,24,25,2,2,1,1,1,2,0.002240346626430041,0.0036666098342142362,0.0020603914469030254,0.002578812817731229,0.007240675217099578,0.004918613344525911,0.002769785408105722,0.007139957445853625,0.004169567991060447,0.0019051284151808253,0.0,0.0,3,8,3,7,2,8,5,6,6,5,1,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,-0.2,3,6,1
1,24,23,2,2,1,1,1,2,0.002235338692930406,0.003653214920460378,0.0027396622270440276,0.0025721796478857537,0.007188624720242688,0.003268358368958439,0.0027621348871999358,0.007089339860927408,0.004152254882013678,0.0019015058024449561,0.0,0.0,3,8,3,7,2,6,5,7,5,5,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,-0.02,3,5,1
1,24,22,2,3,0,1,1,2,0.0018964345914131671,0.0018232770487708377,0.0024596313012679397,0.0034178510944813663,0.011839195313572927,0.0032577110019415953,0.0027545265134195024,0.0070394349143904165,0.004135084955320408,0.0018978969404003425,0.0,0.0,3,8,3,7,2,7,6,5,7,3,5,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,-0.16,3,6,1
1,24,23,2,2,1,1,1,2,0.0011143066950889161,0.0036333050541089954,0.002725475152524403,0.0034062091787118733,0.009382491332923631,0.003247132781753711,0.0027469599394350274,0.006990227661728904,0.0041180564420815954,0.0018943017509031085,0.0,0.0,3,8,3,7,2,3,4,7,3,7,1,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,0.21,3,3,0
1,24,24,2,2,1,1,1,2,0.003884921951917986,0.0018133582851433368,0.002718067128103863,0.0033946463033150413,0.004669340642407886,0.001620934695782976,0.002739434821723061,0.006941703573390667,0.004101167602416409,0.0018907201564003714,0.0,0.0,3,8,3,7,2,6,6,6,6,5,3,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,-0.48,3,6,1
1,24,27,2,0,0,1,1,2,0.00551925724043761,0.0,0.006749305159033878,0.0,0.0,0.0,0.0027319508205141097,0.006893848520481626,0.004084416724869606,0.001887152079924665,0.0,0.0,3,8,3,7,2,5,6,7,4,4,3,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,-0.13,3,6,0
1,24,30,2,2,1,1,1,2,0.0033006241480263918,0.003613611027295411,0.004033250113939316,0.0016944471273190624,0.0,0.0032313936354470955,0.002724507599741499,0.006846648761050004,0.004067802125833391,0.0018835974450884256,0.0,0.0,3,8,3,7,2,4,4,7,3,6,4,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,0.09,3,4,0
1,24,25,2,2,1,1,1,2,0.0021955848983279524,0.004138454701014641,0.0030826264513474427,0.0037139389192100106,0.0032578899112457706,0.0016130905524512522,0.0027171048269910673,0.00680009092693011,0.004051322148983321,0.0018800561760785412,0.0,0.0,3,8,3,7,2,7,4,7,3,7,5,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,0.26,3,5,1
1,24,26,2,2,1,1,1,2,0.002190774866116271,0.004478176056804768,0.0026733786292785756,0.002525835083175749,0.006932793499812814,0.0016104926819212532,0.0027097421734516808,0.006754162011119282,0.004034975164727862,0.0018765281976509621,0.0,0.0,3,8,3,7,2,6,5,5,4,5,4,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,0.05,3,5,1
